Current	Voltage	Int_Temp	Ext_Temp	H_Temp	Dt_cycle	Wor_State	Short_cir	over_load	Ovr_Heat	Blk_Shaft	total_faults	Power	Power_per_Duty	Resistance	Conductance	Temp_Diff_Int_Ext	Temp_Diff_H_Ext	Temp_Diff_Int_H	Temp_Ratio_Int_Ext	Thermal_Stress	Heat_Generation	Current_per_Voltage	Voltage_per_Current	Current_x_Temp	Voltage_x_Duty	Power_x_Temp	Current_rolling_mean	Current_rolling_std	Current_rolling_max	Current_rolling_min	Voltage_rolling_mean	Voltage_rolling_std	Voltage_rolling_max	Voltage_rolling_min	Int_Temp_rolling_mean	Int_Temp_rolling_std	Int_Temp_rolling_max	Int_Temp_rolling_min	Ext_Temp_rolling_mean	Ext_Temp_rolling_std	Ext_Temp_rolling_max	Ext_Temp_rolling_min	H_Temp_rolling_mean	H_Temp_rolling_std	H_Temp_rolling_max	H_Temp_rolling_min	Dt_cycle_rolling_mean	Dt_cycle_rolling_std	Dt_cycle_rolling_max	Dt_cycle_rolling_min
1.47	5.03	28.5	28.5	44.0	47.0	1	0	1	0	0	1	7.3941	0.15732127324848355	3.4217663797507627	0.292246462774063	0.0	15.5	-15.5	0.9999999649122819	0.0	0.0	0.292246462774063	3.4217663797507627	41.894999999999996	236.41000000000003	325.3404	1.775	0.14339146108159032	1.88	1.47	4.603	0.16499494941766218	5.03	4.49	28.5	0.0	28.5	28.5	28.45	0.15811388300841064	28.5	28.0	43.8	0.2581988897471663	44.0	43.5	48.8	1.2292725943057097	50.0	47.0
1.27	5.47	28.5	28.5	44.0	47.0	1	0	1	0	0	1	6.946899999999999	0.14780637983390682	4.307083222769116	0.23217546029699082	0.0	15.5	-15.5	0.9999999649122819	0.0	0.0	0.23217546029699082	4.307083222769116	36.195	257.09	305.6636	1.714	0.2086570817819986	1.88	1.27	4.701	0.3140930506146999	5.47	4.5	28.5	0.0	28.5	28.5	28.45	0.15811388300841064	28.5	28.0	43.85	0.24152294576983047	44.0	43.5	48.5	1.269295517643974	50.0	47.0
1.16	5.84	28.5	28.5	44.0	47.0	1	0	1	0	0	1	6.774399999999999	0.144136167146039	5.034478418553088	0.19863010297429742	0.0	15.5	-15.5	0.9999999649122819	0.0	0.0	0.19863010297429742	5.034478418553088	33.059999999999995	274.48	298.07359999999994	1.6420000000000001	0.2623314273543667	1.88	1.16	4.835	0.46729124869947614	5.84	4.51	28.5	0.0	28.5	28.5	28.5	0.0	28.5	28.5	43.9	0.2108185106779004	44.0	43.5	48.2	1.229272594305706	50.0	47.0
1.1	6.03	28.5	28.5	44.0	47.0	1	0	1	0	0	1	6.633000000000001	0.14112765657175202	5.481813198351638	0.18242119694507514	0.0	15.5	-15.5	0.9999999649122819	0.0	0.0	0.18242119694507514	5.481813198351638	31.35	283.41	291.85200000000003	1.564	0.2973288489945866	1.88	1.1	4.987	0.5827721109776433	6.03	4.51	28.5	0.0	28.5	28.5	28.5	0.0	28.5	28.5	43.95	0.15811388300843077	44.0	43.5	47.9	1.100504934614596	50.0	47.0
1.23	11.68	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.366399999999999	0.14511515004934192	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1089.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1156.32	869.1671999999999	1.5	0.2929922259112781	1.88	1.1	5.703	2.173277351017226	11.68	4.51	32.3	12.016655108639842	66.5	28.5	31.2	8.538149682454625	55.5	28.5	45.65	5.2177581392778265	60.5	44.0	52.8	16.253546621515497	99.0	47.0
1.17	11.69	66.5	55.5	60.5	99.0	1	0	0	1	0	1	13.677299999999999	0.138154544059045	9.99144445175688	0.10008553463767882	11.0	5.0	6.0	1.198198176609042	1089.0	150.4503	0.10008553463767882	9.99144445175688	77.80499999999999	1157.31	827.47665	1.4289999999999998	0.27622253508519096	1.85	1.1	6.420999999999999	2.8239824125986828	11.69	4.57	36.1	16.022206811519787	66.5	28.5	33.9	11.384199576606166	55.5	28.5	47.3	6.957010852370435	60.5	44.0	57.8	21.72453809763411	99.0	47.0
1.23	11.67	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.354099999999999	0.14499090762635447	9.48779716439255	0.10539844855197528	11.0	5.0	6.0	1.198198176609042	1089.0	157.89509999999999	0.10539844855197528	9.48779716439255	81.795	1155.33	868.42305	1.367	0.23818993354977208	1.73	1.1	7.131	3.1773274933503486	11.69	4.59	39.9	18.355743878506622	66.5	28.5	36.6	13.042239071570494	55.5	28.5	48.95	7.970257210404193	60.5	44.0	62.8	24.983550143600052	99.0	47.0
1.14	11.64	66.5	55.5	60.5	99.0	1	0	0	1	0	1	13.269599999999999	0.134036362282461	10.2105173591953	0.0979381359159677	11.0	5.0	6.0	1.198198176609042	1089.0	145.9656	0.0979381359159677	10.2105173591953	75.80999999999999	1152.3600000000001	802.8108	1.308	0.20964520292892763	1.69	1.1	7.836	3.329378320347511	11.69	4.59	43.7	19.623115620784247	66.5	28.5	39.3	13.9427400463467	55.5	28.5	50.6	8.52056336165632	60.5	44.0	67.9	26.76834780938945	99.0	47.0
1.22	11.68	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.2496	0.14393535208146108	9.573762644456849	0.1044520458517084	11.0	5.0	6.0	1.198198176609042	1089.0	156.7456	0.1044520458517084	9.573762644456849	81.13	1156.32	862.1007999999999	1.261	0.16168900189355265	1.62	1.1	8.545	3.3162202379616894	11.69	4.72	47.5	20.02775851439974	66.5	28.5	42.0	14.230249470757707	55.5	28.5	52.25	8.696263565463047	60.5	44.0	73.0	27.406406388125966	99.0	47.0
1.22	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.2496	0.14249599857504	9.573762644456849	0.1044520458517084	11.0	5.0	6.0	1.198198176609042	1100.0	156.7456	0.1044520458517084	9.573762644456849	81.13	1168.0	862.1007999999999	1.2209999999999999	0.10115444736748831	1.47	1.1	9.241	3.1504724513422877	11.69	5.03	51.3	19.623115620784247	66.5	28.5	44.7	13.9427400463467	55.5	28.5	53.9	8.520563361656322	60.5	44.0	78.3	26.94046935168149	100.0	47.0
1.24	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.4832	0.14483199855168002	9.419347242461901	0.10616437447222822	11.0	5.0	6.0	1.198198176609042	1100.0	159.3152	0.10616437447222822	9.419347242461901	82.46	1168.0	876.2336	1.198	0.05287301349039214	1.27	1.1	9.905999999999999	2.850404259827799	11.69	5.47	55.1	18.355743878506622	66.5	28.5	47.4	13.042239071570494	55.5	28.5	55.55	7.970257210404198	60.5	44.0	83.6	25.259541651511523	100.0	47.0
1.23	11.67	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.354099999999999	0.14354099856459002	9.48779716439255	0.10539844855197528	11.0	5.0	6.0	1.198198176609042	1100.0	157.89509999999999	0.10539844855197528	9.48779716439255	81.795	1167.0	868.42305	1.194	0.04812021982031222	1.24	1.1	10.526	2.420120290857924	11.69	5.84	58.9	16.022206811519787	66.5	28.5	50.1	11.384199576606166	55.5	28.5	57.2	6.957010852370443	60.5	44.0	88.9	22.087955491121832	100.0	47.0
1.22	11.69	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.2618	0.14261799857382002	9.581959359049707	0.10436269423757963	11.0	5.0	6.0	1.198198176609042	1100.0	156.8798	0.10436269423757963	9.581959359049707	81.13	1169.0	862.8389	1.2	0.047140452079099386	1.24	1.1	11.111	1.785338125460341	11.69	6.03	62.7	12.016655108639842	66.5	28.5	52.8	8.538149682454625	55.5	28.5	58.85	5.217758139277838	60.5	44.0	94.2	16.59183199314923	100.0	47.0
1.2	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.016	0.1401599985984	9.733325222228983	0.1027397172311886	11.0	5.0	6.0	1.198198176609042	1100.0	154.176	0.1027397172311886	9.733325222228983	79.8	1168.0	847.968	1.21	0.03162277660167899	1.24	1.14	11.676	0.014298407060532885	11.69	11.64	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.5	0.5270462766965002	100.0	99.0
1.22	11.67	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.2374	0.14237399857626	9.565565929863993	0.10454155059626816	11.0	5.0	6.0	1.198198176609042	1100.0	156.6114	0.10454155059626816	9.565565929863993	81.13	1167.0	861.3626999999999	1.209	0.031073389830452144	1.24	1.14	11.675	0.014337208779250083	11.69	11.64	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.22	11.69	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.2618	0.14261799857382002	9.581959359049707	0.10436269423757963	11.0	5.0	6.0	1.198198176609042	1100.0	156.8798	0.10436269423757963	9.581959359049707	81.13	1169.0	862.8389	1.214	0.027968235951198978	1.24	1.14	11.675	0.014337208779250083	11.69	11.64	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.24	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.4832	0.14483199855168002	9.419347242461901	0.10616437447222822	11.0	5.0	6.0	1.198198176609042	1100.0	159.3152	0.10616437447222822	9.419347242461901	82.46	1168.0	876.2336	1.215	0.028771127502715287	1.24	1.14	11.675999999999998	0.014298407060532885	11.69	11.64	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.8	0.4216370213580166	100.0	99.0
1.21	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.1328	0.14132799858672002	9.652884584392906	0.1035958815414485	11.0	5.0	6.0	1.198198176609042	1100.0	155.4608	0.1035958815414485	9.652884584392906	80.465	1168.0	855.0344	1.222	0.012292725943047311	1.24	1.2	11.68	0.006666666668487102	11.69	11.67	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.9	0.31622776601982516	100.0	99.0
1.22	11.68	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.2496	0.14393535208146108	9.573762644456849	0.1044520458517084	11.0	5.0	6.0	1.198198176609042	1089.0	156.7456	0.1044520458517084	9.573762644456849	81.13	1156.32	862.1007999999999	1.222	0.012292725943047311	1.24	1.2	11.68	0.006666666668487102	11.69	11.67	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.9	0.31622776601982516	100.0	99.0
1.22	11.68	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.2496	0.14393535208146108	9.573762644456849	0.1044520458517084	11.0	5.0	6.0	1.198198176609042	1089.0	156.7456	0.1044520458517084	9.573762644456849	81.13	1156.32	862.1007999999999	1.222	0.012292725943047311	1.24	1.2	11.68	0.006666666668487102	11.69	11.67	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.8	0.4216370213580166	100.0	99.0
1.23	11.69	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.378699999999998	0.14378699856213	9.504057313774542	0.1052181261575598	11.0	5.0	6.0	1.198198176609042	1100.0	158.1657	0.1052181261575598	9.504057313774542	81.795	1169.0	869.9113499999999	1.2209999999999999	0.01100504934613486	1.24	1.2	11.681000000000001	0.007378647875371262	11.69	11.67	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.8	0.4216370213580166	100.0	99.0
1.2	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.016	0.1401599985984	9.733325222228983	0.1027397172311886	11.0	5.0	6.0	1.198198176609042	1100.0	154.176	0.1027397172311886	9.733325222228983	79.8	1168.0	847.968	1.218	0.012292725943046512	1.24	1.2	11.681999999999999	0.006324555322256467	11.69	11.67	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.8	0.4216370213580166	100.0	99.0
1.11	11.65	66.5	55.5	60.5	99.0	1	0	0	1	0	1	12.931500000000002	0.13062121080180597	10.495486040102668	0.0952789617786299	11.0	5.0	6.0	1.198198176609042	1089.0	142.24650000000003	0.0952789617786299	10.495486040102668	73.81500000000001	1153.3500000000001	782.3557500000001	1.207	0.03622460796505464	1.24	1.11	11.678	0.011352924245019116	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.21	11.67	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.1207	0.14120699858793	9.644620128413118	0.10368465264056105	11.0	5.0	6.0	1.198198176609042	1100.0	155.3277	0.10368465264056105	9.644620128413118	80.465	1167.0	854.3023499999999	1.208	0.03614784456459817	1.24	1.11	11.677	0.011595018088329734	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.23	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.366399999999999	0.14366399856336	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1100.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1168.0	869.1671999999999	1.209	0.03665151201973831	1.24	1.11	11.677999999999999	0.011352924245019116	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.23	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.366399999999999	0.14366399856336	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1100.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1168.0	869.1671999999999	1.21	0.03711842908552935	1.24	1.11	11.677	0.010593499055858342	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.25	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.6	0.14599999854	9.34399252480598	0.10702053878248813	11.0	5.0	6.0	1.198198176609042	1100.0	160.6	0.10702053878248813	9.34399252480598	83.125	1168.0	883.3	1.2109999999999999	0.03813717929323226	1.25	1.11	11.677	0.010593499055858342	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.23	11.68	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.366399999999999	0.14511515004934192	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1089.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1156.32	869.1671999999999	1.213	0.0386005181312338	1.25	1.11	11.677	0.010593499055858342	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.23	11.68	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.366399999999999	0.14511515004934192	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1089.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1156.32	869.1671999999999	1.214	0.03893013685508015	1.25	1.11	11.677	0.010593499055858342	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.23	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.366399999999999	0.14366399856336	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1100.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1168.0	869.1671999999999	1.2149999999999999	0.03922867431979581	1.25	1.11	11.677	0.010593499055858342	11.69	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.23	11.67	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.354099999999999	0.14354099856459002	9.48779716439255	0.10539844855197528	11.0	5.0	6.0	1.198198176609042	1100.0	157.89509999999999	0.10539844855197528	9.48779716439255	81.795	1167.0	868.42305	1.215	0.03922867431979581	1.25	1.11	11.675	0.00971825315932265	11.68	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.23	11.66	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.3418	0.14341799856582002	9.479667089701554	0.10548884172479916	11.0	5.0	6.0	1.198198176609042	1100.0	157.75979999999998	0.10548884172479916	9.479667089701554	81.795	1166.0	867.6789	1.218	0.039101008796303724	1.25	1.11	11.673	0.010593499055857413	11.68	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.23	11.68	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.366399999999999	0.14511515004934192	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1089.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1156.32	869.1671999999999	1.23	0.009428090415809432	1.25	1.21	11.675999999999998	0.006992058989534787	11.68	11.66	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.22	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.2496	0.14249599857504	9.573762644456849	0.1044520458517084	11.0	5.0	6.0	1.198198176609042	1100.0	156.7456	0.1044520458517084	9.573762644456849	81.13	1168.0	862.1007999999999	1.2309999999999999	0.0073786478737122	1.25	1.22	11.677	0.0067494855789019354	11.68	11.66	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.23	11.67	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.354099999999999	0.14499090762635447	9.48779716439255	0.10539844855197528	11.0	5.0	6.0	1.198198176609042	1089.0	157.89509999999999	0.10539844855197528	9.48779716439255	81.795	1155.33	868.42305	1.231	0.0073786478737122	1.25	1.22	11.676	0.006992058989534787	11.68	11.66	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.23	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.366399999999999	0.14366399856336	9.495927239083546	0.10530821016196831	11.0	5.0	6.0	1.198198176609042	1100.0	158.0304	0.10530821016196831	9.495927239083546	81.795	1168.0	869.1671999999999	1.231	0.0073786478737122	1.25	1.22	11.675999999999998	0.006992058989534787	11.68	11.66	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.24	11.68	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.4832	0.14483199855168002	9.419347242461901	0.10616437447222822	11.0	5.0	6.0	1.198198176609042	1100.0	159.3152	0.10616437447222822	9.419347242461901	82.46	1168.0	876.2336	1.23	0.00471404520788788	1.24	1.22	11.676	0.006992058989534787	11.68	11.66	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.17	11.65	66.5	55.5	60.5	99.0	1	0	0	1	0	1	13.6305	0.13768181679109276	9.957256446789364	0.1004291759288261	11.0	5.0	6.0	1.198198176609042	1089.0	149.9355	0.1004291759288261	9.957256446789364	77.80499999999999	1153.3500000000001	824.64525	1.224	0.019550504398147425	1.24	1.17	11.672999999999998	0.010593499055857665	11.68	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.22	11.67	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.2374	0.14381211975947353	9.565565929863993	0.10454155059626816	11.0	5.0	6.0	1.198198176609042	1089.0	156.6114	0.10454155059626816	9.565565929863993	81.13	1155.33	861.3626999999999	1.2229999999999999	0.019465068427535613	1.24	1.17	11.672	0.010327955591059583	11.68	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.26	11.66	66.5	55.5	60.5	99.0	1	0	0	1	0	1	14.691600000000001	0.14839999850101013	9.253960909554834	0.10806174030345281	11.0	5.0	6.0	1.198198176609042	1089.0	161.60760000000002	0.10806174030345281	9.253960909554834	83.79	1154.34	888.8418	1.226	0.022705848487896772	1.26	1.17	11.67	0.01054092553504372	11.68	11.65	66.5	0.0	66.5	66.5	55.5	0.0	55.5	55.5	60.5	0.0	60.5	60.5	99.5	0.5270462766965002	100.0	99.0
1.24	11.67	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.4708	0.14470799855292002	9.411282732836506	0.1062553465076824	10.5	4.5	6.0	1.1874999787946432	1050.0	151.9434	0.1062553465076824	9.411282732836506	82.46	1167.0	875.4834000000001	1.2269999999999999	0.023118054512528033	1.26	1.17	11.669999999999998	0.01054092553504372	11.68	11.65	66.5	0.0	66.5	66.5	55.55	0.15811388300841947	56.0	55.5	60.5	0.0	60.5	60.5	99.5	0.5270462766965002	100.0	99.0
1.23	11.67	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.354099999999999	0.14354099856459002	9.48779716439255	0.10539844855197528	10.5	4.5	6.0	1.1874999787946432	1050.0	150.71804999999998	0.10539844855197528	9.48779716439255	81.795	1167.0	868.42305	1.2269999999999999	0.023118054512528033	1.26	1.17	11.671	0.009944289261335811	11.68	11.65	66.5	0.0	66.5	66.5	55.6	0.2108185106778937	56.0	55.5	60.5	0.0	60.5	60.5	99.5	0.5270462766965002	100.0	99.0
1.25	11.66	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.575	0.1457499985425	9.32799253760597	0.1072041074439016	10.5	4.5	6.0	1.1874999787946432	1050.0	153.0375	0.1072041074439016	9.32799253760597	83.125	1166.0	881.7874999999999	1.2289999999999999	0.02424412872795309	1.26	1.17	11.669	0.009944289261335811	11.68	11.65	66.5	0.0	66.5	66.5	55.65	0.24152294576982616	56.0	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.26	11.67	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.7042	0.14704199852958003	9.261897411192532	0.10796914241909664	10.5	4.5	6.0	1.1874999787946432	1050.0	154.3941	0.10796914241909664	9.261897411192532	83.79	1167.0	889.6041	1.233	0.025841396591081908	1.26	1.17	11.668000000000001	0.009189365836045313	11.68	11.65	66.5	0.0	66.5	66.5	55.7	0.25819888974716376	56.0	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.24	11.66	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.4584	0.14458399855416001	9.40321822321111	0.10634647458435038	10.5	4.5	6.0	1.1874999787946432	1050.0	151.8132	0.10634647458435038	9.40321822321111	82.46	1166.0	874.7332	1.234	0.0259058123036302	1.26	1.17	11.667	0.00948683298178244	11.68	11.65	66.5	0.0	66.5	66.5	55.75	0.2635231383473689	56.0	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.25	11.66	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.575	0.1457499985425	9.32799253760597	0.1072041074439016	10.5	4.5	6.0	1.1874999787946432	1050.0	153.0375	0.1072041074439016	9.32799253760597	83.125	1166.0	881.7874999999999	1.236	0.026331223544171847	1.26	1.17	11.665000000000001	0.008498365857414187	11.68	11.65	66.5	0.0	66.5	66.5	55.8	0.2581988897471663	56.0	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.24	11.66	66.5	56.0	60.5	99.0	1	0	0	1	0	1	14.4584	0.14604444296924804	9.40321822321111	0.10634647458435038	10.5	4.5	6.0	1.1874999787946432	1039.5	151.8132	0.10634647458435038	9.40321822321111	82.46	1154.34	874.7332	1.236	0.026331223544171847	1.26	1.17	11.663	0.00674948557890159	11.67	11.65	66.5	0.0	66.5	66.5	55.85	0.24152294576983047	56.0	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
1.23	11.66	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.3418	0.14341799856582002	9.479667089701554	0.10548884172479916	10.5	4.5	6.0	1.1874999787946432	1050.0	150.5889	0.10548884172479916	9.479667089701554	81.795	1166.0	867.6789	1.242	0.013165611772081764	1.26	1.22	11.663999999999998	0.005163977797290774	11.67	11.66	66.5	0.0	66.5	66.5	55.9	0.2108185106779004	56.0	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.29	11.66	66.5	56.0	60.5	99.0	1	0	0	1	0	1	15.041400000000001	0.15193333179865323	9.038752683137455	0.11063463888210645	10.5	4.5	6.0	1.1874999787946432	1039.5	157.93470000000002	0.11063463888210645	9.038752683137455	85.785	1154.34	910.0047000000001	1.249	0.017919573407617427	1.29	1.23	11.663	0.0048304589179065625	11.67	11.66	66.5	0.0	66.5	66.5	55.95	0.15811388300843077	56.0	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.29	11.67	66.5	56.0	60.5	100.0	1	0	0	1	0	1	15.0543	0.15054299849457	9.0465046151127	0.11053983628621798	10.5	4.5	6.0	1.1874999787946432	1050.0	158.07014999999998	0.11053983628621798	9.0465046151127	85.785	1167.0	910.7851499999999	1.2520000000000002	0.02201009869228979	1.29	1.23	11.664	0.005163977797290774	11.67	11.66	66.5	0.0	66.5	66.5	56.0	0.0	56.0	56.0	60.5	0.0	60.5	60.5	99.8	0.4216370213580166	100.0	99.0
1.27	11.66	66.5	56.0	60.5	100.0	1	0	0	1	0	1	14.808200000000001	0.14808199851918002	9.181095132995958	0.10891937316300403	10.5	4.5	6.0	1.1874999787946432	1050.0	155.48610000000002	0.10891937316300403	9.181095132995958	84.455	1166.0	895.8961	1.2550000000000001	0.02223610677354176	1.29	1.23	11.663	0.0048304589179065625	11.67	11.66	66.5	0.0	66.5	66.5	56.0	0.0	56.0	56.0	60.5	0.0	60.5	60.5	99.8	0.4216370213580166	100.0	99.0
1.26	11.67	66.5	55.5	60.5	100.0	1	0	0	1	0	1	14.7042	0.14704199852958003	9.261897411192532	0.10796914241909664	11.0	5.0	6.0	1.198198176609042	1100.0	161.7462	0.10796914241909664	9.261897411192532	83.79	1167.0	889.6041	1.258	0.020439612955672513	1.29	1.23	11.663	0.0048304589179065625	11.67	11.66	66.5	0.0	66.5	66.5	55.95	0.15811388300841947	56.0	55.5	60.5	0.0	60.5	60.5	99.8	0.4216370213580166	100.0	99.0
1.29	11.66	66.5	56.0	60.5	99.0	1	0	0	1	0	1	15.041400000000001	0.15193333179865323	9.038752683137455	0.11063463888210645	10.5	4.5	6.0	1.1874999787946432	1039.5	157.93470000000002	0.11063463888210645	9.038752683137455	85.785	1154.34	910.0047000000001	1.262	0.02250925735484408	1.29	1.23	11.663	0.0048304589179065625	11.67	11.66	66.5	0.0	66.5	66.5	55.95	0.15811388300841947	56.0	55.5	60.5	0.0	60.5	60.5	99.7	0.48304589154159017	100.0	99.0
1.28	11.67	66.5	56.0	60.5	99.0	1	0	0	1	0	1	14.9376	0.15088484696075913	9.11718037720283	0.10968293833051086	10.5	4.5	6.0	1.1874999787946432	1039.5	156.8448	0.10968293833051086	9.11718037720283	85.12	1155.33	903.7248	1.264	0.023190036174566924	1.29	1.23	11.663	0.0048304589179065625	11.67	11.66	66.5	0.0	66.5	66.5	55.95	0.15811388300841947	56.0	55.5	60.5	0.0	60.5	60.5	99.6	0.5163977794961344	100.0	99.0
